"itemsTagged","street","rubbishType","day","city","state","lat","long","date","time","is_litter"
1,"Hamilton St","plastic","Mon","Redwood City","CA","37.48661481","-122.2301483",2020-02-10,2020-02-10 21:08:50,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48665653","-122.2302478",2020-02-10,2020-02-10 21:08:31,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48647814","-122.2303623",2020-02-10,2020-02-10 21:08:29,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48664542","-122.2302576",2020-02-10,2020-02-10 21:08:28,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48668749","-122.2302641",2020-02-10,2020-02-10 21:08:27,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48648784","-122.2303543",2020-02-10,2020-02-10 21:08:14,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48674412","-122.2302145",2020-02-10,2020-02-10 21:08:11,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48648107","-122.2303158",2020-02-10,2020-02-10 21:08:05,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48676471","-122.2302881",2020-02-10,2020-02-10 21:07:59,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48691437","-122.2302212",2020-02-10,2020-02-10 21:07:33,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48691784","-122.230282",2020-02-10,2020-02-10 21:07:29,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4868897","-122.2302408",2020-02-10,2020-02-10 21:07:28,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48698873","-122.2302614",2020-02-10,2020-02-10 21:07:11,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48655871","-122.2301216",2020-02-10,2020-02-10 21:07:05,1
1,"Hamilton St","paper","Mon","Redwood City","CA","37.48710093","-122.2302027",2020-02-10,2020-02-10 21:06:50,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48658638","-122.2300852",2020-02-10,2020-02-10 21:06:38,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.4871466","-122.2302037",2020-02-10,2020-02-10 21:06:34,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48658879","-122.230081",2020-02-10,2020-02-10 21:06:29,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48659484","-122.2300727",2020-02-10,2020-02-10 21:06:27,1
1,"Hamilton St","unknown","Mon","Redwood City","CA","37.48661425","-122.2300725",2020-02-10,2020-02-10 21:06:21,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48722542","-122.2301989",2020-02-10,2020-02-10 21:06:13,1
1,"Hamilton St","plastic","Mon","Redwood City","CA","37.48722492","-122.2301779",2020-02-10,2020-02-10 21:06:08,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48672475","-122.230101",2020-02-10,2020-02-10 21:05:47,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48682732","-122.2300719",2020-02-10,2020-02-10 21:04:10,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48685223","-122.2300833",2020-02-10,2020-02-10 21:04:04,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48686307","-122.2300693",2020-02-10,2020-02-10 21:03:59,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48689682","-122.2300538",2020-02-10,2020-02-10 21:03:53,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48692128","-122.2300687",2020-02-10,2020-02-10 21:03:46,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48696847","-122.2300244",2020-02-10,2020-02-10 21:03:39,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48696847","-122.2300094",2020-02-10,2020-02-10 21:03:34,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48696229","-122.2300317",2020-02-10,2020-02-10 21:03:30,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48696642","-122.2300139",2020-02-10,2020-02-10 21:03:18,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48696494","-122.2300186",2020-02-10,2020-02-10 21:03:15,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.4869621","-122.2300357",2020-02-10,2020-02-10 21:03:10,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48716925","-122.230091",2020-02-10,2020-02-10 21:02:35,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48705445","-122.2300971",2020-02-10,2020-02-10 21:02:22,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48712098","-122.2300563",2020-02-10,2020-02-10 21:01:34,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4870975","-122.2300826",2020-02-10,2020-02-10 21:01:30,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48717581","-122.23008",2020-02-10,2020-02-10 21:01:17,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48724774","-122.230063",2020-02-10,2020-02-10 21:01:04,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48727974","-122.2300518",2020-02-10,2020-02-10 21:00:54,1
1,"Middlefield Rd","paper","Mon","Redwood City","CA","37.4865874","-122.2290377",2020-02-10,2020-02-10 21:00:51,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48727823","-122.23005",2020-02-10,2020-02-10 21:00:50,1
1,"Middlefield Rd","paper","Mon","Redwood City","CA","37.48658609","-122.229035",2020-02-10,2020-02-10 21:00:49,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.487389","-122.2300348",2020-02-10,2020-02-10 21:00:39,1
1,"Middlefield Rd","paper","Mon","Redwood City","CA","37.48657169","-122.2291021",2020-02-10,2020-02-10 21:00:37,1
1,"Middlefield Rd","plastic","Mon","Redwood City","CA","37.48657361","-122.229091",2020-02-10,2020-02-10 21:00:28,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48654583","-122.2290736",2020-02-10,2020-02-10 21:00:22,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48654194","-122.2290759",2020-02-10,2020-02-10 21:00:21,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48654753","-122.2290831",2020-02-10,2020-02-10 21:00:18,1
1,"Middlefield Rd","paper","Mon","Redwood City","CA","37.486566","-122.2291038",2020-02-10,2020-02-10 21:00:15,1
1,"Middlefield Rd","plastic","Mon","Redwood City","CA","37.48655922","-122.2291321",2020-02-10,2020-02-10 21:00:05,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.48656164","-122.2291354",2020-02-10,2020-02-10 21:00:02,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48739968","-122.2299392",2020-02-10,2020-02-10 20:59:51,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.48657631","-122.2291376",2020-02-10,2020-02-10 20:59:48,1
1,"Middlefield Rd","plastic","Mon","Redwood City","CA","37.48658905","-122.2291443",2020-02-10,2020-02-10 20:59:47,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.48663473","-122.2291995",2020-02-10,2020-02-10 20:59:32,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48744589","-122.2296314",2020-02-10,2020-02-10 20:59:28,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48744048","-122.2296296",2020-02-10,2020-02-10 20:59:25,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.4866357","-122.2291996",2020-02-10,2020-02-10 20:59:23,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.4866365","-122.2292008",2020-02-10,2020-02-10 20:59:20,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.4866366","-122.2292035",2020-02-10,2020-02-10 20:59:17,1
1,"Middlefield Rd","plastic","Mon","Redwood City","CA","37.48664184","-122.2292055",2020-02-10,2020-02-10 20:59:10,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48741498","-122.2298023",2020-02-10,2020-02-10 20:59:09,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48741768","-122.2297908",2020-02-10,2020-02-10 20:59:05,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48664106","-122.2292174",2020-02-10,2020-02-10 20:59:00,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48659845","-122.2292524",2020-02-10,2020-02-10 20:58:46,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48659216","-122.2292583",2020-02-10,2020-02-10 20:58:43,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48739763","-122.2295776",2020-02-10,2020-02-10 20:58:31,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48739241","-122.2296485",2020-02-10,2020-02-10 20:58:25,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48737503","-122.2296665",2020-02-10,2020-02-10 20:58:22,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48660761","-122.229314",2020-02-10,2020-02-10 20:58:19,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48660827","-122.229315",2020-02-10,2020-02-10 20:58:17,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48660666","-122.2293205",2020-02-10,2020-02-10 20:58:11,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48660186","-122.2293217",2020-02-10,2020-02-10 20:58:08,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48734771","-122.2295036",2020-02-10,2020-02-10 20:58:06,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48659017","-122.2293444",2020-02-10,2020-02-10 20:58:05,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48733019","-122.2294148",2020-02-10,2020-02-10 20:57:53,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48734186","-122.2293972",2020-02-10,2020-02-10 20:57:48,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48654551","-122.2294873",2020-02-10,2020-02-10 20:57:43,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48654943","-122.2294996",2020-02-10,2020-02-10 20:57:41,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48655035","-122.2295039",2020-02-10,2020-02-10 20:57:39,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48655157","-122.2295039",2020-02-10,2020-02-10 20:57:37,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48655217","-122.2295045",2020-02-10,2020-02-10 20:57:35,1
1,"Broadway St","food","Mon","Redwood City","CA","37.48655339","-122.2295101",2020-02-10,2020-02-10 20:57:34,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48655386","-122.2295236",2020-02-10,2020-02-10 20:57:29,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48654534","-122.2295238",2020-02-10,2020-02-10 20:57:22,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653356","-122.2295119",2020-02-10,2020-02-10 20:57:18,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653126","-122.2295205",2020-02-10,2020-02-10 20:57:15,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4865279","-122.2295345",2020-02-10,2020-02-10 20:57:11,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652837","-122.2295308",2020-02-10,2020-02-10 20:57:08,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48651775","-122.2295412",2020-02-10,2020-02-10 20:57:04,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48733824","-122.2293449",2020-02-10,2020-02-10 20:57:03,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48651486","-122.2295301",2020-02-10,2020-02-10 20:57:01,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48733909","-122.2293318",2020-02-10,2020-02-10 20:56:59,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48650065","-122.2295282",2020-02-10,2020-02-10 20:56:55,1
1,"Broadway St","food","Mon","Redwood City","CA","37.48649562","-122.2295256",2020-02-10,2020-02-10 20:56:49,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48650013","-122.2295265",2020-02-10,2020-02-10 20:56:48,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48649947","-122.2295272",2020-02-10,2020-02-10 20:56:46,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.4864913","-122.2295226",2020-02-10,2020-02-10 20:56:44,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48746397","-122.2293321",2020-02-10,2020-02-10 20:56:43,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48649175","-122.229522",2020-02-10,2020-02-10 20:56:42,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.487472","-122.2293138",2020-02-10,2020-02-10 20:56:41,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48649806","-122.2295425",2020-02-10,2020-02-10 20:56:39,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48648798","-122.2295789",2020-02-10,2020-02-10 20:56:29,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48650295","-122.2296056",2020-02-10,2020-02-10 20:56:25,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48650989","-122.2296133",2020-02-10,2020-02-10 20:56:22,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48652269","-122.2296309",2020-02-10,2020-02-10 20:56:20,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48652269","-122.2296309",2020-02-10,2020-02-10 20:56:19,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48652861","-122.2296451",2020-02-10,2020-02-10 20:56:17,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48654233","-122.2296622",2020-02-10,2020-02-10 20:56:13,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48729432","-122.2293851",2020-02-10,2020-02-10 20:56:04,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48654825","-122.2296936",2020-02-10,2020-02-10 20:56:01,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48729438","-122.2293776",2020-02-10,2020-02-10 20:56:00,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48728145","-122.2293903",2020-02-10,2020-02-10 20:55:58,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48655316","-122.2296794",2020-02-10,2020-02-10 20:55:56,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.487294","-122.2293932",2020-02-10,2020-02-10 20:55:55,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48656237","-122.229714",2020-02-10,2020-02-10 20:55:52,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48728414","-122.2293764",2020-02-10,2020-02-10 20:55:50,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48656588","-122.2297155",2020-02-10,2020-02-10 20:55:49,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48730326","-122.2293788",2020-02-10,2020-02-10 20:55:47,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48660143","-122.2297282",2020-02-10,2020-02-10 20:55:46,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48727147","-122.2293873",2020-02-10,2020-02-10 20:55:43,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48731461","-122.2293708",2020-02-10,2020-02-10 20:55:37,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48731461","-122.2293708",2020-02-10,2020-02-10 20:55:37,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48660675","-122.229791",2020-02-10,2020-02-10 20:55:35,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48731088","-122.2293568",2020-02-10,2020-02-10 20:55:33,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48730721","-122.2293685",2020-02-10,2020-02-10 20:55:31,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.4865913","-122.2298536",2020-02-10,2020-02-10 20:55:30,1
1,"Broadway St","food","Mon","Redwood City","CA","37.4873223","-122.2293689",2020-02-10,2020-02-10 20:55:28,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48659388","-122.2298619",2020-02-10,2020-02-10 20:55:25,1
1,"Broadway St","food","Mon","Redwood City","CA","37.48732267","-122.2293663",2020-02-10,2020-02-10 20:55:24,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48732388","-122.2293592",2020-02-10,2020-02-10 20:55:20,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48731888","-122.2293392",2020-02-10,2020-02-10 20:55:16,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48732773","-122.2293151",2020-02-10,2020-02-10 20:55:11,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48732296","-122.2293127",2020-02-10,2020-02-10 20:55:10,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48732296","-122.2293127",2020-02-10,2020-02-10 20:55:09,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48726059","-122.2293204",2020-02-10,2020-02-10 20:55:02,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48662934","-122.2298934",2020-02-10,2020-02-10 20:54:51,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48687585","-122.229241",2020-02-10,2020-02-10 20:54:43,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48694977","-122.2292751",2020-02-10,2020-02-10 20:54:43,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48707352","-122.2293067",2020-02-10,2020-02-10 20:54:43,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48661843","-122.2299471",2020-02-10,2020-02-10 20:54:39,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48660668","-122.229951",2020-02-10,2020-02-10 20:54:27,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48660655","-122.2299512",2020-02-10,2020-02-10 20:54:26,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48659887","-122.2299459",2020-02-10,2020-02-10 20:54:24,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4865848","-122.2299378",2020-02-10,2020-02-10 20:54:21,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48654062","-122.2299372",2020-02-10,2020-02-10 20:54:08,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48652371","-122.2299294",2020-02-10,2020-02-10 20:54:02,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48652268","-122.2299307",2020-02-10,2020-02-10 20:54:00,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48652086","-122.2299362",2020-02-10,2020-02-10 20:53:55,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48653167","-122.2299494",2020-02-10,2020-02-10 20:53:49,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48653058","-122.2299526",2020-02-10,2020-02-10 20:53:47,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48653181","-122.2299654",2020-02-10,2020-02-10 20:53:46,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48653564","-122.229968",2020-02-10,2020-02-10 20:53:41,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48681032","-122.2292607",2020-02-10,2020-02-10 20:53:37,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653662","-122.2299667",2020-02-10,2020-02-10 20:53:37,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.4865424","-122.2299774",2020-02-10,2020-02-10 20:53:34,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.4865424","-122.2299774",2020-02-10,2020-02-10 20:53:33,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48681271","-122.2292503",2020-02-10,2020-02-10 20:53:32,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48653797","-122.2299714",2020-02-10,2020-02-10 20:53:31,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48681979","-122.2292502",2020-02-10,2020-02-10 20:53:31,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48654351","-122.2299862",2020-02-10,2020-02-10 20:53:27,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48655629","-122.2299967",2020-02-10,2020-02-10 20:53:24,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48677984","-122.2292785",2020-02-10,2020-02-10 20:53:22,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4867674","-122.2292794",2020-02-10,2020-02-10 20:53:18,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48654274","-122.2299763",2020-02-10,2020-02-10 20:53:14,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48668081","-122.229265",2020-02-10,2020-02-10 20:53:04,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.4864826","-122.2300142",2020-02-10,2020-02-10 20:53:04,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48647147","-122.230033",2020-02-10,2020-02-10 20:53:03,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48648146","-122.2300149",2020-02-10,2020-02-10 20:53:03,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48668927","-122.2292149",2020-02-10,2020-02-10 20:52:07,1
1,"Middlefield Rd","unknown","Mon","Redwood City","CA","37.48666993","-122.2291968",2020-02-10,2020-02-10 20:52:01,1
1,"Middlefield Rd","tobacco","Mon","Redwood City","CA","37.48666174","-122.2292024",2020-02-10,2020-02-10 20:51:57,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48662014","-122.2292877",2020-02-10,2020-02-10 20:51:41,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48660825","-122.2292819",2020-02-10,2020-02-10 20:51:23,1
1,"Hamilton St","unknown","Mon","Redwood City","CA","37.4864329","-122.2300967",2020-02-10,2020-02-10 20:51:09,1
1,"Hamilton St","unknown","Mon","Redwood City","CA","37.48643719","-122.2301033",2020-02-10,2020-02-10 20:50:59,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48653915","-122.2293437",2020-02-10,2020-02-10 20:50:54,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652718","-122.2293886",2020-02-10,2020-02-10 20:50:46,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48652718","-122.2293886",2020-02-10,2020-02-10 20:50:45,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652992","-122.229382",2020-02-10,2020-02-10 20:50:41,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48650821","-122.2294438",2020-02-10,2020-02-10 20:50:33,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48654038","-122.229479",2020-02-10,2020-02-10 20:50:24,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48655485","-122.2294842",2020-02-10,2020-02-10 20:50:22,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48654075","-122.2294936",2020-02-10,2020-02-10 20:50:14,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48654018","-122.2294912",2020-02-10,2020-02-10 20:50:11,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653586","-122.229511",2020-02-10,2020-02-10 20:50:07,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4865361","-122.2295246",2020-02-10,2020-02-10 20:50:03,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653877","-122.2295189",2020-02-10,2020-02-10 20:50:01,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653404","-122.229525",2020-02-10,2020-02-10 20:49:58,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48653376","-122.2295264",2020-02-10,2020-02-10 20:49:56,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48653734","-122.2295285",2020-02-10,2020-02-10 20:49:53,1
1,"Broadway St","food","Mon","Redwood City","CA","37.48652259","-122.2295448",2020-02-10,2020-02-10 20:49:50,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652813","-122.2295645",2020-02-10,2020-02-10 20:49:46,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48651525","-122.2295578",2020-02-10,2020-02-10 20:49:44,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.4865283","-122.2295732",2020-02-10,2020-02-10 20:49:41,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.4865264","-122.2295794",2020-02-10,2020-02-10 20:49:35,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652148","-122.2295813",2020-02-10,2020-02-10 20:49:29,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48651895","-122.2296472",2020-02-10,2020-02-10 20:49:25,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48651895","-122.2296472",2020-02-10,2020-02-10 20:49:23,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.4864992","-122.2296618",2020-02-10,2020-02-10 20:49:18,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48650718","-122.2297305",2020-02-10,2020-02-10 20:49:13,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48654216","-122.2298641",2020-02-10,2020-02-10 20:48:52,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48653305","-122.2298761",2020-02-10,2020-02-10 20:48:47,1
1,"Broadway St","tobacco","Mon","Redwood City","CA","37.48653305","-122.2298761",2020-02-10,2020-02-10 20:48:46,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48652475","-122.2298774",2020-02-10,2020-02-10 20:48:41,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48650821","-122.229887",2020-02-10,2020-02-10 20:48:37,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48649938","-122.229902",2020-02-10,2020-02-10 20:48:34,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48648138","-122.2299256",2020-02-10,2020-02-10 20:48:30,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48651632","-122.2299447",2020-02-10,2020-02-10 20:48:09,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.4865057","-122.2299709",2020-02-10,2020-02-10 20:48:03,1
1,"Broadway St","paper","Mon","Redwood City","CA","37.48650408","-122.2299782",2020-02-10,2020-02-10 20:48:01,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.48649834","-122.2299884",2020-02-10,2020-02-10 20:47:58,1
1,"Broadway St","unknown","Mon","Redwood City","CA","37.4864206","-122.2300147",2020-02-10,2020-02-10 20:47:50,1
1,"Broadway St","plastic","Mon","Redwood City","CA","37.48636314","-122.230017",2020-02-10,2020-02-10 20:47:25,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48613938","-122.2301779",2020-02-10,2020-02-10 20:46:56,1
1,"Hamilton St","plastic","Mon","Redwood City","CA","37.48611805","-122.2301724",2020-02-10,2020-02-10 20:46:51,1
1,"Hamilton St","plastic","Mon","Redwood City","CA","37.48609647","-122.2301607",2020-02-10,2020-02-10 20:46:46,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48599896","-122.2301488",2020-02-10,2020-02-10 20:46:37,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48598788","-122.2301398",2020-02-10,2020-02-10 20:46:33,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.4859145","-122.2301022",2020-02-10,2020-02-10 20:46:20,1
1,"Hamilton St","tobacco","Mon","Redwood City","CA","37.48589825","-122.2301001",2020-02-10,2020-02-10 20:46:14,1
1,"Hamilton St","plastic","Mon","Redwood City","CA","37.48591489","-122.2300708",2020-02-10,2020-02-10 20:46:10,1
1,"Hamilton St","paper","Mon","Redwood City","CA","37.48591677","-122.2300566",2020-02-10,2020-02-10 20:46:07,1
1,"Hamilton St","paper","Mon","Redwood City","CA","37.4859522","-122.2300407",2020-02-10,2020-02-10 20:46:05,1
1,"Hamilton St","paper","Mon","Redwood City","CA","37.48596967","-122.2300017",2020-02-10,2020-02-10 20:46:04,1
1,"Hamilton St","paper","Mon","Redwood City","CA","37.48588554","-122.2300002",2020-02-10,2020-02-10 20:46:03,1
